剧名称,group_title,发弹幕时刻相对于视频起始时间偏移量,累计点赞数,弹幕内容
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,196385,0,我的光来了[笑哭]
家里家外,第3集,165660,0,女主虽然懵，还是跟着招呼哈哈哈
那年冬至,第1集,148812,0,哈哈哈哈哈哈哈哈
幸得相遇离婚时,第3集,6502,0,[没看够]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,222430,0,都傻了还会变魔术[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,71910,0,[爽][爽][爽]
天下第一纨绔,第3集,27130,2,我就喜欢看这男主！演技很好，人也帅
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,106478,0,[赞][赞]
北往,第5集,63810,0,心如
那年冬至,第1集,161000,0,男主这反应真有意思
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,126265,0,[笑哭][笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,50476,0,明显的假的
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,145674,0,我是土狗我爱看
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,24282,0,司机的孩子
撕夜,第1集,134155,0,刷三
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,115594,0,救命了好油腻
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,250588,0,反差感绝了
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,71923,0,7749天
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,135322,0,可以看了太好了
北往,第5集,15904,0,王大妈[笑哭]
家里家外,第3集,157432,0,要叫媳妇儿[捂脸][捂脸]
家里家外,第2集,37692,2,这服装很考究，确实是那个年代的手织毛衣
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,48039,6,终于来了
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,118828,0,[捂脸][捂脸][捂脸]无敌了
那年冬至,第2集,2427,0,我去 太可爱了
那年冬至,第1集,145724,0,前面多笑笑 我怕后面笑不出来了[捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,171705,46,萌物啊
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,9822,0,终于上架了[送花]
北往,第5集,19039,0,马翠花啊哈哈啊哈哈哈
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,36857,0,张昊月？？！？！
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,202777,0,[笑哭][笑哭][笑哭][笑哭][捂脸]笑死我了
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,68575,0,21年
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,25994,0,孕妇是假的
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,7308,1,《小钱》
天下第一纨绔,第5集,107672,0,惊不惊喜，意不意外
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,34994,49,奥特曼归来[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,46284,0,[没看够][没看够][没看够][没看够][没看够]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,127018,0,神医
那年冬至,第5集,153238,0,[快哭了][快哭了][快哭了]你是被需要的！
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,139161,0,有实力
荒年全村啃树皮，我有系统满仓肉,第1集,43197,0,前方高能
天下第一纨绔,第3集,68272,0,捧杀这是
荒年全村啃树皮，我有系统满仓肉,第4集,70913,0,[笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭]
天下第一纨绔,第4集,116625,0,我还以为真的是个好养我呢
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,68657,0,终于更新了[笑哭][笑哭][笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,50824,0,添添说你吵到我耳朵时候的表情和动作真的好可爱啊
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,168814,32,老了也不能躲过上学[石化]
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,60767,10,哈哈哈哈
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,108302,0,停之停之，有点猎奇了家人们[捂脸]
家里家外,第3集,162517,0,干的漂亮
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,235100,0,现在在看的扣个1
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,147673,1,终于！红果！我爱你！！！！！
那年冬至,第2集,144905,0,我喜欢!
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,26277,0,可爱
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,219371,0,宝子你继续
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,173444,0,我不行了吧
幸得相遇离婚时,第1集,47909,0,51852刷了
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,217351,7,陈添祥回来了
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,211121,0,接下来会出场个什么叫什么张丽丽的，你们信不信？
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,220693,0,[送花]好搞笑
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,171473,0,没脸看了[捂脸][捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,136286,0,情窦乱开吗有点意思[你细品]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,53852,0,陈添祥太可爱了[没看够]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,190445,0,你已经
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,145413,0,笑死我了[捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,98337,0,这不是小皇帝吗[奸笑][奸笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,7298,0,太奶，来啦来啦
撕夜,第4集,131968,1,宝宝们都二刷了呀
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,45410,0,[没看够]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,92896,0,李川附体[捂脸]
家里家外,第3集,28538,0,川渝不简单啊，果然不简单[捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,138261,0,变脸
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,98737,0,[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,4804,0,二刷启动！[爱慕]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,96905,0,有点像井柏然啊
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,119879,0,这几个男的都好帅，都演了很多男主角 很多爽剧～
撕夜,第1集,39846,0,[吐]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,143284,0,每次开头都要说一遍
家里家外,第3集,49112,0,男主正宗四川人
幸得相遇离婚时,第1集,35842,0,小艺
天下第一纨绔,第5集,37199,0,宣萱
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,194416,0,[笑哭][笑哭][笑哭][笑哭][笑哭]
天下第一纨绔,第3集,56973,0,大哥普通话不普通啊
那年冬至,第2集,9974,0,[爽][爽][爽]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,135460,0,你看你又回忆
那年冬至,第2集,4991,0,好看[鼓掌]
撕夜,第4集,14611,0,与其坐以待毙不如主动出击
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,163208,0,确定是那三少吗？
北往,第1集,58817,0,过年好[捂脸][捂脸][捂脸]
北往,第4集,68473,0,
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,245542,0,萌萌哒
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,147668,0,
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,239297,0,妈妈叫的好丝滑
撕夜,第1集,228091,0,太帅了
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,67748,7,哈哈哈
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,67528,0,这大妈笑死我了
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,98863,0,[快哭了][快哭了][快哭了]
北往,第4集,22594,0,棺材都能被扶晃悠[思考]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,184846,0,英宝：我才是800个月的小宝宝
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,234531,0,我没想到这个角色是这样的啊[笑哭]陈十七[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,219796,0,永远有planb[笑哭][笑哭]
那年冬至,第5集,71236,0,等你打脸
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,185824,0,妈呀 好在我还没有吃饭[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,136310,0,太奶奶[哭]
北往,第2集,2204,8,人在囧途？？？[捂脸]
幸得相遇离婚时,第1集,40084,0,好看
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,13416,0,剧组也是有钱了
天下第一纨绔,第3集,63458,4,后妈故意让他这样的[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,12691,0,好萌
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,181202,0,哇塞，配角都整这么帅的，让别的剧里男主来打酱油
云渺1：我修仙多年强亿点怎么了,第4集,31172,0,出来也不打个伞
北往,第2集,113512,0,苦衷姐[探究]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,130547,0,培培捧场王
幸得相遇离婚时,第3集,98345,0,女人一旦打算做家庭主妇，就完了
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,98137,0,英宝你来啦
云渺1：我修仙多年强亿点怎么了,第1集,47073,0,脸白脖子黑[偷笑][偷笑][偷笑]
北往,第5集,140339,0,[笑哭]
幸得相遇离婚时,第3集,66673,0,女主演技不错
北往,第2集,11080,0,这回去比火车便宜？
北往,第2集,117858,0,哈哈哈啊哈哈
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,104533,0,停之停之为什么我觉得那么油？
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,103777,13,半夜憋笑好难受
北往,第2集,59575,0,春节这么暖和的
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,43081,0,你是爱钱吧
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,122221,0,瓦学弟。
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,198088,43,不要晚恋 不要尿裤子？纪舟野笑死我了[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,165781,11,哈哈哈，王培延
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,103491,0,艾玛辣眼睛和耳朵
北往,第1集,238492,0,回东北不好买票
天下第一纨绔,第3集,91764,16,知否小秦氏溺爱捧杀大法
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,238410,0,老五不学点好的
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,11146,0,预告好久了…终于等到你~
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,128673,0,为什么每次开头都有这个。[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,193283,0,《晚恋》
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,142752,0,[捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,192343,0,哈哈哈……
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,78572,0,？好诡异。。
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,166933,0,[捂脸][捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,16965,0,添添
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,95223,0,英宝！
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,179393,0,英宝：妈妈，我能不能不上学，说出了多少人的心声。
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,97297,0,英宝英宝
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,251053,0,好可爱
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,111811,0,我想到了吕子乔的那句，你本来就很美[笑哭][笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,126211,0,[没看够]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,4728,0,三少爷好帅
那年冬至,第4集,43712,0,天呐这俩好可爱！
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,112316,0,[偷笑][偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,238085,0,一眼万年
撕夜,第3集,25897,0,[没看够]嗑
北往,第1集,104577,0,苁蓉啊[笑哭]
天下第一纨绔,第3集,113248,0,这不是郭麒麟他后娘啊
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,83165,0,[石化][石化]这帅嘛？
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,31677,0,这女的有点像发福的左一[捂脸]
天下第一纨绔,第1集,51959,0,[送花]
幸得相遇离婚时,第1集,4453,3,这部剧真的是我近期刷到的最佳top 1了！！！姐妹们冲啊
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,122767,148,倒反天罡
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,136959,0,哈哈哈哈
荒年全村啃树皮，我有系统满仓肉,第2集,97875,0,磕的后脑勺，包的脑门[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,10454,0,终于等来了
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,170161,0,喜欢老四
北往,第2集,25123,0,其实我想说骑这玩意回黑龙江，你俩咋加油，不没钱了吗[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,82453,0,太帅了[没看够]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,91681,0,我是个传统的女人[笑哭][笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,60079,60,小王子
那年冬至,第4集,63540,0,二刷
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,163789,0,妈妈，我可以不上学
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,18524,0,[捂脸][捂脸][捂脸]
天下第一纨绔,第3集,62396,0,捧杀[赞][赞][赞]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,162709,0,哈哈哈
家里家外,第4集,94583,0,[赞][赞][赞]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,68836,0,等的我好苦啊终于上了[哭][哭][哭]
那年冬至,第5集,137214,0,男主年纪好小
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,14037,0,来啦
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,120545,0,王妈是不是那个:我是一个传统的女人[捂脸]
家里家外,第4集,95762,0,哈搓搓[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,64867,0,连续家法戳针49天[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,89267,0,添添好帅！
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,76866,0,笑死我了哈哈哈
那年冬至,第1集,174506,0,这谁顶得住啊
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,71036,0,小嘴巴比起来。
荒年全村啃树皮，我有系统满仓肉,第1集,52494,0,果然是这种剧情。
家里家外,第2集,122636,13,夏目友人帐
那年冬至,第2集,18313,0,[笑哭][笑哭][笑哭]
撕夜,第2集,69435,0,老姚帅气登场了[鼓掌][爱慕]
荒年全村啃树皮，我有系统满仓肉,第1集,91159,0,妈呀，这个娘真是年轻
幸得相遇离婚时,第1集,29287,0,来看小孩叔了
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,97765,0,666
那年冬至,第2集,67234,0,女王行为[爽][爽][笑哭]
那年冬至,第1集,118396,0,哈哈哈哈
那年冬至,第1集,23838,0,翅翅 我来啦！
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,115511,0,三刷的有吗？我是三刷。
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,160645,0,怎么一嘴都是网络梗
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,220048,0,笑死了
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,65507,0,这么说哈哈哈哈。嗯。
北往,第5集,142629,0,笑死了，俩活宝[捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,114812,0,？油腻[没看够]
